state,county,infection_rate,percent_vac,percent_republican,date_stay_at_home_effective,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
SOUTH CAROLINA,CHESTERFIELD,0.1148302300109529,0.316,0.5616066582232676,,34.6398001880653,-80.1587442586684,46083,57.6721259373652,37.7,32.7,14.799785004,30.46923,90.180878553,43.291942862,9.5,39046.0,19088.0,954.0,76228.0,15641.0,24.5,15.8,23.0
SOUTH CAROLINA,CLARENDON,0.1125203733886501,0.407,0.4797661578434556,,33.6657998511292,-80.2164209413245,34056,56.1111245355957,40.3,32.8,14.472128206,32.29879,81.318681319,50.179657269,15.4,36722.0,18765.0,661.0,77816.0,14276.0,26.0,19.8,20.6
SOUTH CAROLINA,COLLETON,0.1069087241553202,0.397,0.5269839429598284,,32.8636220940718,-80.6668957368908,37884,35.8583315772254,42.3,34.5,13.594284564,50.51714,86.538461538,44.577472975,10.5,39079.0,20297.0,871.0,73547.0,18313.0,20.8,18.7,23.0
SOUTH CAROLINA,DARLINGTON,0.1352187096580503,0.422,0.5051223293118555,,34.3323708322191,-79.9576897852309,67689,120.625641625887,37.4,31.8,12.266716684,49.05969,89.927184466,55.2512,15.7,37206.0,20144.0,1452.0,80224.0,15252.0,23.0,16.5,23.1
SOUTH CAROLINA,DILLON,0.1530890121066964,0.371,0.4818772439733287,,34.3915004072101,-79.378923791018,31273,77.248361009425,41.6,37.0,15.824606283,52.17505,88.341968912,43.643897875,9.5,33159.0,15729.0,663.0,68379.0,11350.0,30.6,15.1,25.9
SOUTH CAROLINA,DORCHESTER,0.1275973686958337,0.448,0.5591925455911263,,33.0794985954831,-80.4055578927303,148517,259.077869698075,31.5,24.2,11.319826101,37.07113,86.410635155,66.945968024,6.7,65468.0,26288.0,1938.0,113553.0,26555.0,12.1,11.7,25.6
SOUTH CAROLINA,EDGEFIELD,0.1223404255319148,0.499,0.5875987633115768,,33.7722879335058,-81.9665725993237,26388,52.734021544889,38.3,30.6,13.257006683,33.7167,88.988095238,43.673647469,7.0,48818.0,22695.0,380.0,108715.0,18072.0,16.9,15.8,19.3
SOUTH CAROLINA,FAIRFIELD,0.117420682865709,0.474,0.3574154610810331,,34.3951043958737,-81.1212354151289,23025,33.5506046303265,42.4,36.6,11.693112666,39.81068,90.957446809,50.762066046,10.8,39522.0,20762.0,489.0,79572.0,13965.0,24.5,17.9,20.4
SOUTH CAROLINA,FLORENCE,0.1375557692724866,0.462,0.5104866133848889,,34.0243997832364,-79.702809697013,138575,173.226828162263,38.2,32.1,11.472648284,101.03489,85.427135678,57.116594376,10.5,47949.0,23420.0,2510.0,92528.0,18436.0,19.6,15.0,24.2
SOUTH CAROLINA,GEORGETOWN,0.1160178685386088,0.5,0.5492939950090028,,33.4342550455391,-79.3324032003783,60804,74.7356359265971,34.0,26.3,13.232845894,61.6813,90.275761974,55.855026366,9.5,46058.0,26601.0,1125.0,101146.0,19693.0,19.1,24.2,20.0
SOUTH CAROLINA,GREENVILLE,0.1513326533496835,0.477,0.5941114958287825,,34.894384685005,-82.3707150785563,482191,614.129247821546,28.5,22.2,13.116678972,104.96471,87.262079063,68.263059519,6.4,61162.0,28065.0,6313.0,111688.0,24405.0,14.3,14.3,23.5
SOUTH CAROLINA,GREENWOOD,0.1221844063775402,0.419,0.5896811876368946,,34.1538259627769,-82.1259251822871,69881,153.675678968926,36.3,29.0,14.445250181,105.18087,83.542857143,58.551452133,11.4,43879.0,21887.0,1131.0,84672.0,16993.0,24.2,16.9,23.2
SOUTH CAROLINA,HAMPTON,0.1095619602538757,0.525,0.3960935725641608,,32.7762977587127,-81.1406985250495,20296,36.2496603146307,42.3,34.4,12.289620114,30.60912,86.206896552,34.480723839,9.6,35871.0,20291.0,392.0,63441.0,17776.0,17.5,16.0,22.4
SOUTH CAROLINA,HORRY,0.1254345757044292,0.501,0.6717424014444778,,33.9214248624451,-78.99656369551,300418,264.936927455958,30.6,25.3,17.444710623,59.11159,80.21190402,57.944062479,8.0,49082.0,24986.0,5687.0,88389.0,21954.0,17.6,20.5,19.2
SOUTH CAROLINA,JASPER,0.0911116283709639,0.321,0.4539249146757679,,32.4367077699166,-81.0315174897961,27186,41.4852331428697,37.4,28.4,20.395956973,24.59765,74.5,41.182766925,10.0,43125.0,18921.0,431.0,81473.0,19904.0,23.4,15.4,21.6
SOUTH CAROLINA,KERSHAW,0.1268350588270649,0.491,0.6050008622176237,,34.3387740271365,-80.5902340489166,63090,86.8340784537743,38.8,28.0,11.679752961,61.5044,84.745762712,55.873414376,8.3,52270.0,23149.0,1077.0,88914.0,20694.0,15.9,16.5,23.6
SOUTH CAROLINA,LANCASTER,0.1184548830755417,0.403,0.6091478761107402,,34.6867009081781,-80.7054298974335,83704,152.422303638305,31.5,26.3,13.265576422,45.38088,83.0,60.277900309,9.9,58035.0,24528.0,1355.0,109659.0,22285.0,17.4,18.7,22.2
SOUTH CAROLINA,LAURENS,0.1154490095269139,0.325,0.6329895354964993,,34.4835748461363,-82.0059467035223,66442,93.0792997868504,36.1,31.0,14.138310383,55.34945,81.008902077,50.745297142,9.0,42099.0,20417.0,1371.0,80649.0,17875.0,20.3,16.7,22.4
SOUTH CAROLINA,LEE,0.120513429997623,0.353,0.3436733692986758,,34.1633298345282,-80.2544987160453,18189,44.3435032062183,39.7,32.1,11.826754035,17.29107,84.662576687,36.929657795,11.9,33199.0,15545.0,431.0,66994.0,13651.0,28.2,16.2,21.5
SOUTH CAROLINA,LEXINGTON,0.1258979079497908,0.461,0.65545117246689,,33.9023293962095,-81.2722043510846,277702,397.251615410398,32.1,23.2,12.059425267,60.21153,85.614035088,64.529351293,6.9,60627.0,28141.0,3798.0,110448.0,27048.0,13.7,14.2,23.7
SOUTH CAROLINA,MARION,0.1251916364941122,0.406,0.3813393107312973,,34.080089601007,-79.3624974041386,31975,65.3546289507936,43.6,38.1,13.609777742,41.54284,85.593220339,53.755868545,12.0,34365.0,18373.0,756.0,73654.0,12246.0,26.0,16.8,23.7
SOUTH CAROLINA,MARLBORO,0.1412435867983766,0.367,0.4107228799691982,,34.6019921164386,-79.6786231150837,27702,57.7504094766765,38.6,31.9,14.500598553,18.63933,83.505154639,37.956106099,15.5,33534.0,15849.0,623.0,69161.0,12931.0,26.7,15.4,20.5
SOUTH CAROLINA,MCCORMICK,0.1145514107576878,0.549,0.5084355828220859,,33.8995833587676,-82.309877359555,9806,27.3049058494146,34.2,27.1,12.010642341,41.90676,80.85106383,41.678939617,13.9,44683.0,22454.0,216.0,79685.0,15899.0,19.6,30.4,12.8
SOUTH CAROLINA,NEWBERRY,0.1412591050988553,0.455,0.5960016659725115,,34.2898195650342,-81.6001332916583,37750,59.9165111228976,35.7,31.3,14.752894851,64.95531,83.962264151,47.63388735,8.6,48029.0,21883.0,603.0,88380.0,18310.0,18.7,17.8,22.1
SOUTH CAROLINA,OCONEE,0.1320745229175571,0.403,0.7188345473465141,,34.7534779529691,-83.0658375397569,75375,120.349396948024,31.5,22.8,15.107402204,53.0607,85.517241379,55.82471748,8.6,50529.0,25944.0,1300.0,94886.0,19534.0,18.5,21.5,20.4
SOUTH CAROLINA,ORANGEBURG,0.1212880765883376,0.464,0.3066306861989206,,33.4390055212147,-80.8003107798466,89731,81.1269036692908,41.1,28.8,13.91691218,43.44049,82.064650678,58.46620718,11.3,37134.0,18490.0,1766.0,73903.0,13213.0,23.4,17.1,22.6
SOUTH CAROLINA,PICKENS,0.1573169193909397,0.406,0.7387714326489837,,34.8877160116681,-82.7252012928902,120722,243.220459219139,32.1,24.1,13.050794962,61.54893,83.980967486,61.622088628,8.0,48794.0,22258.0,1770.0,95154.0,19150.0,18.7,15.1,19.7
SOUTH CAROLINA,RICHLAND,0.1251638569459711,0.534,0.3109790068870686,,34.0218266367527,-80.9030565856749,401743,530.59536746379,32.7,24.9,10.990800638,86.0075,69.521208226,71.79802288,8.5,52611.0,26852.0,5030.0,105246.0,22170.0,16.6,11.3,21.9
SOUTH CAROLINA,SALUDA,0.0924632442729448,0.272,0.6452592246613732,,34.0061412332527,-81.7269068470602,20113,44.4213087679389,38.1,33.3,18.609481916,9.77899,73.376623377,44.882404181,7.6,46019.0,21468.0,289.0,86303.0,20673.0,18.9,18.1,22.4
SOUTH CAROLINA,SPARTANBURG,0.1385712275435058,0.364,0.6299198942935007,,34.9312670091974,-81.9906827540611,294229,364.16459599835,32.3,27.8,12.926273078,68.43646,87.820512821,61.679583514,7.6,53567.0,23277.0,4881.0,93947.0,21734.0,17.0,15.0,23.7
SOUTH CAROLINA,SUMTER,0.1112714461071391,0.44,0.4251916708252052,,33.9162067452429,-80.3822583706737,107682,161.909506885921,38.2,28.0,12.764410594,50.53956,84.219409283,60.296825099,12.5,45181.0,20916.0,1742.0,83497.0,18512.0,20.0,14.6,24.7
SOUTH CAROLINA,UNION,0.1222360521306194,0.351,0.5839397949057228,,34.6892808351483,-81.6194122853353,27928,54.3165945001723,38.6,30.2,12.14676179,39.94625,75.649350649,46.316639742,9.9,40686.0,19614.0,616.0,74267.0,15074.0,19.9,18.6,21.7
SOUTH CAROLINA,WILLIAMSBURG,0.1426501580611169,0.483,0.32310349408795,,33.6199195634886,-79.7277223776309,32816,35.128879232457,42.0,34.2,11.982154238,16.06013,85.623003195,46.570886419,10.3,32814.0,16650.0,727.0,69491.0,12809.0,29.3,17.8,21.7
SOUTH CAROLINA,YORK,0.1231052854483787,0.417,0.5837333962940616,,34.9747508487305,-81.1844147506338,245606,360.816214221449,32.3,24.3,11.050547937,43.91249,89.170846857,69.227819726,7.8,64904.0,28830.0,3216.0,122226.0,27363.0,12.5,13.0,24.7
SOUTH DAKOTA,AURORA,0.1726644856415848,0.435,0.6922530206112296,,43.718002626896,-98.5615530050624,2732,3.85644069398102,36.8,18.7,15.454983149,36.52301,84.0,74.220032841,1.7,53107.0,28385.0,,98738.0,28517.0,6.2,19.6,26.0
SOUTH DAKOTA,BEADLE,0.160895247385249,0.43,0.6578558771411696,,44.4144820691135,-98.2781272672125,18155,14.4235494079675,35.7,19.4,13.46808221,60.5827,72.946859903,53.653762505,2.9,49712.0,24532.0,211.0,90435.0,27043.0,21.4,16.3,26.0
SOUTH DAKOTA,BENNETT,0.1179791976225854,0.156,0.5796344647519582,,43.1949949818993,-101.664006746833,3445,2.90788745994316,41.8,22.7,21.7750258,,67.5,43.101182654,16.5,37071.0,15011.0,69.0,79022.0,22143.0,38.2,11.5,34.6
SOUTH DAKOTA,BON HOMME,0.2254745689030575,0.478,0.7078009414929388,,42.9884737634784,-97.8845980511659,7001,12.4197090113676,39.7,27.2,11.069593648,57.27377,97.183098592,48.925043579,0.9,50278.0,23359.0,74.0,95875.0,23231.0,10.8,20.8,18.0
SOUTH DAKOTA,BROOKINGS,0.1217321891837956,0.443,0.5321766561514195,,44.3696742953416,-96.7904594133966,33435,42.2048848001607,28.4,14.8,8.9133719002,58.38564,87.987987988,77.497795137,3.5,62109.0,26589.0,203.0,105072.0,23510.0,16.5,10.2,19.9
SOUTH DAKOTA,BROWN,0.1457813022992353,0.472,0.596561995780067,,45.5897984240526,-98.3516072371502,38430,22.4339374494277,31.5,21.1,10.67093253,63.81132,90.281329923,70.312334569,2.2,60082.0,29463.0,391.0,103077.0,24790.0,11.0,15.9,23.5
SOUTH DAKOTA,BRULE,0.1364923541627336,0.364,0.6840034965034965,,43.7180769189332,-99.0809500535127,5312,6.49992721608365,29.2,24.9,18.075117371,150.60241,84.810126582,65.93204775,2.4,49732.0,24496.0,64.0,95250.0,23262.0,15.1,17.2,25.5
SOUTH DAKOTA,BUFFALO,0.218144750254842,0.126,0.3489795918367347,,44.076290468966,-99.2048506148977,2052,4.3530907492716,48.0,23.6,19.447576099,0.0,,34.285714286,14.4,25973.0,10763.0,59.0,66353.0,11017.0,39.2,8.5,38.5
SOUTH DAKOTA,BUTTE,0.1069134145172116,0.283,0.7715467708572742,,44.9057854247648,-103.507945538493,10268,4.56352234656228,32.0,21.6,11.201197455,19.78827,93.693693694,49.388863739,1.8,44388.0,26067.0,123.0,88440.0,18656.0,10.2,18.4,24.4
SOUTH DAKOTA,CAMPBELL,0.0973837209302325,0.233,0.8471720818291215,,45.7711798595495,-100.051621486668,1553,2.11673676188743,31.1,21.8,11.420059583,0.0,73.333333333,80.816326531,0.9,45737.0,32814.0,,111167.0,25424.0,7.6,24.3,25.8
SOUTH DAKOTA,CHARLES MIX,0.1512053379250968,0.36,0.6938537722108943,,43.2079268754006,-98.5879058776375,9277,8.45294322844905,42.4,22.6,17.063921993,63.64022,73.333333333,56.872294372,5.4,47412.0,21323.0,149.0,92508.0,19071.0,21.5,17.9,29.6
SOUTH DAKOTA,CLARK,0.1247323340471092,0.432,0.6873868436934218,,44.8582510841938,-97.7295097983503,3639,3.80011260811961,31.4,28.4,14.629888268,,92.307692308,65.064935065,3.7,48517.0,26291.0,,91639.0,23035.0,15.5,20.7,23.8
SOUTH DAKOTA,CLAY,0.1378109452736318,0.478,0.4160583941605839,,42.9146887488159,-96.9756533077364,14029,34.0354340365041,30.3,19.7,10.515564202,64.33167,88.775510204,83.648010789,6.2,46378.0,23046.0,131.0,101328.0,16198.0,27.3,10.9,16.9
SOUTH DAKOTA,CODINGTON,0.1671962583455317,0.443,0.6653526437569629,,44.9778630786336,-97.1886310262964,27886,40.5273035167515,32.2,21.2,8.5737662561,96.08883,88.547486034,67.912501811,2.8,55580.0,27294.0,272.0,97643.0,24853.0,10.4,15.5,24.6
SOUTH DAKOTA,CORSON,0.1209006363191385,0.071,0.5004255319148936,,45.7086199060008,-101.196887743763,4170,1.68846886176507,39.4,26.3,21.689434067,,65.957446809,47.257383966,29.9,34024.0,13830.0,106.0,75559.0,11712.0,46.8,10.8,34.6
SOUTH DAKOTA,CUSTER,0.1000891662951404,0.387,0.6975217115018004,,43.6776377996589,-103.451521639721,8447,5.42517481450265,30.9,24.3,11.835788777,46.02462,95.081967213,64.899328859,4.6,58806.0,31275.0,126.0,97748.0,23930.0,11.6,25.9,17.1
SOUTH DAKOTA,DAVISON,0.1652085967130215,0.492,0.6485160965794768,,43.6747293801833,-98.1459962857426,19824,45.5199893507974,27.3,21.5,8.4497071884,71.05156,91.025641026,74.561761109,3.9,51724.0,26416.0,231.0,98366.0,24192.0,12.0,17.2,22.9
SOUTH DAKOTA,DAY,0.1327433628318584,0.514,0.592282489989079,,45.3671556025365,-97.6074299394513,5588,5.43649814885528,36.0,29.7,14.453699167,36.22532,100.0,65.362035225,1.9,48023.0,28811.0,88.0,90500.0,18906.0,18.5,24.9,21.4
SOUTH DAKOTA,DEUEL,0.1275568834750632,0.39,0.6567307692307692,,44.7600637059776,-96.6680248939536,4309,6.92002044732171,36.3,26.9,9.6686746988,46.71806,94.871794872,61.469933185,2.1,55404.0,29953.0,,98682.0,28440.0,10.6,20.9,23.1
SOUTH DAKOTA,DEWEY,0.2547522063815343,0.062,0.4233021077283372,,45.1566406544449,-100.871857877373,5652,2.45473110349836,39.3,27.2,19.894262777,17.13796,85.915492958,49.348659004,24.6,41942.0,16305.0,108.0,79114.0,14929.0,27.6,9.9,35.2
SOUTH DAKOTA,DOUGLAS,0.1574803149606299,0.418,0.8336448598130841,,43.3869272635183,-98.3660755545677,2961,6.85733084766391,29.1,23.3,13.530751708,68.2361,96.774193548,66.473988439,0.3,55159.0,27397.0,,98011.0,25587.0,7.3,24.5,22.6
SOUTH DAKOTA,EDMUNDS,0.1344998694176025,0.404,0.7471324296141815,,45.4187985953133,-99.2153340685342,4000,3.55252763300969,31.1,31.2,11.764705882,51.03343,96.666666667,69.382716049,2.0,58977.0,30123.0,,117421.0,27960.0,9.8,20.1,24.1
SOUTH DAKOTA,FALL RIVER,0.0919112170415611,0.406,0.7047431939376929,,43.2393914533961,-103.527506440828,6874,3.95100905761067,32.7,19.5,10.952996981,44.86317,80.434782609,62.478184991,2.8,46782.0,25591.0,150.0,86647.0,24050.0,16.9,25.4,18.1
SOUTH DAKOTA,FAULK,0.161809482383645,0.482,0.7674418604651163,,45.0710237732899,-99.1452853469221,2354,2.39789796440277,36.5,36.8,9.7984322508,42.93688,100.0,62.216624685,0.6,49068.0,28975.0,,96809.0,23851.0,12.6,25.5,21.2
SOUTH DAKOTA,GRANT,0.1498865570051049,0.45,0.6683501683501684,,45.1719499710618,-96.767682634037,7195,10.5583613508667,27.1,24.6,10.326867816,99.1361,91.208791209,61.341853035,3.1,59813.0,28059.0,82.0,95733.0,29313.0,7.8,20.0,21.9
SOUTH DAKOTA,GREGORY,0.1405017921146953,0.401,0.7651841224294595,,43.1924236513124,-99.1856153365024,4217,4.15488777256971,29.8,36.2,15.060625399,70.98912,94.444444444,69.554753309,1.5,40583.0,24738.0,,93095.0,19364.0,16.5,24.1,23.6
SOUTH DAKOTA,HAAKON,0.1400737230121116,0.27,0.896551724137931,,44.2944759822016,-101.539959161933,2073,1.14496195727763,25.9,30.4,13.174061433,102.93361,100.0,62.626262626,2.7,51801.0,22643.0,,79632.0,18128.0,17.9,22.5,24.0
SOUTH DAKOTA,HAMLIN,0.1302725502920181,0.366,0.7425778421433744,,44.6737679212927,-97.1883268557563,5995,11.8189971959555,28.8,21.4,10.776035384,16.81237,97.368421053,55.72755418,2.2,65776.0,26140.0,60.0,99141.0,37578.0,7.7,17.4,30.8
SOUTH DAKOTA,HAND,0.1146975869633343,0.467,0.7651265126512651,,44.5477817474213,-99.0049439106143,3311,2.30467374087323,31.1,21.0,11.287693562,61.03143,100.0,74.334898279,1.9,52568.0,33496.0,,99679.0,22056.0,6.1,25.8,20.7
SOUTH DAKOTA,HANSON,0.1143932812047495,0.199,0.7462612163509471,,43.6748268145975,-97.787330248678,3390,7.80181277450373,27.8,22.0,11.11878453,,98.076923077,63.01369863,0.3,63772.0,24159.0,,106650.0,31682.0,10.0,13.8,32.5
SOUTH DAKOTA,HARDING,0.0755007704160246,0.132,0.9025974025974026,,45.5803321149671,-103.495846703556,1277,0.477996277931163,39.8,29.0,12.97029703,0.0,85.714285714,77.346278317,1.4,55017.0,27239.0,,93969.0,35800.0,13.1,16.7,23.8
SOUTH DAKOTA,HUGHES,0.145269884742668,0.541,0.6329051987767584,,44.3890375416305,-99.9960153475245,17518,23.6236447408568,32.5,20.3,9.6399943749,79.24827,82.741116751,70.592076622,2.3,70093.0,30863.0,182.0,110947.0,27198.0,8.9,15.1,23.7
SOUTH DAKOTA,HUTCHINSON,0.1263201206967494,0.517,0.7479940564635958,,43.3348750766129,-97.7544326113407,7264,8.93587010951257,32.9,20.4,12.215099715,81.5439,90.361445783,72.733661279,5.0,54434.0,28594.0,77.0,99484.0,25213.0,13.4,23.4,23.3
SOUTH DAKOTA,HYDE,0.1076095311299,0.397,0.7869565217391304,,44.5472936345027,-99.4870639949448,1440,1.67337604397538,25.4,18.8,12.385786802,0.0,100.0,75.0,2.2,52496.0,28343.0,,101700.0,27182.0,11.0,22.9,22.4
SOUTH DAKOTA,JACKSON,0.0891148325358851,0.124,0.6593607305936073,,43.6942841943531,-101.628134318746,3268,1.75330093454508,35.2,26.2,24.936108069,,88.235294118,49.923896499,15.9,34122.0,17601.0,57.0,66594.0,10899.0,36.5,14.3,32.0
SOUTH DAKOTA,JERAULD,0.1395926477893691,0.444,0.6701137538779731,,44.0663302304251,-98.6297009340156,2029,3.85607342327155,22.5,26.2,12.31292517,98.61933,94.736842105,71.002710027,0.7,47689.0,36494.0,,104938.0,28314.0,9.9,25.0,23.3
SOUTH DAKOTA,JONES,0.1063122923588039,0.74,0.8064516129032258,,43.9606014817918,-100.689719720814,767,0.790984898604924,27.0,21.9,16.315049226,0.0,,30.701754386,2.3,49609.0,25229.0,,88444.0,21700.0,10.3,21.4,15.3
SOUTH DAKOTA,KINGSBURY,0.1662279813727475,0.58,0.6585652685221481,,44.3695977283843,-97.491530601038,5070,6.09201832038103,30.3,24.4,9.8451037018,40.38772,94.444444444,64.87804878,2.1,54609.0,31524.0,,96855.0,27767.0,9.3,21.8,21.8
SOUTH DAKOTA,LAKE,0.1087754942564663,0.433,0.5950486295313882,,44.022065055444,-97.1293661170792,12331,21.8915389246433,31.5,23.4,7.8050301393,62.45609,95.726495726,54.139871383,3.9,60733.0,29526.0,136.0,105425.0,24885.0,13.8,19.5,21.9
SOUTH DAKOTA,LAWRENCE,0.1182479492338647,0.404,0.6258233406519169,,44.358649457325,-103.792295186085,24859,31.0723994108625,26.4,18.4,9.9319306931,82.58288,94.764397906,68.266999822,3.3,51774.0,27002.0,287.0,99028.0,23655.0,12.0,17.9,18.7
SOUTH DAKOTA,LINCOLN,0.1434040047114252,0.489,0.6142840156949784,,43.2789354196033,-96.7217781895015,51396,89.0293288214173,30.3,20.0,6.018371872,157.06621,90.825688073,81.227899037,1.9,84889.0,36896.0,344.0,140528.0,39477.0,3.7,10.3,29.1
SOUTH DAKOTA,LYMAN,0.1748214758000529,0.389,0.6875439831104856,,43.8958302611885,-99.8473815610723,3855,2.34753058464361,37.6,32.3,18.675455116,25.61475,76.19047619,58.9569161,7.0,47429.0,20695.0,60.0,87964.0,24366.0,21.7,15.0,28.8
SOUTH DAKOTA,MARSHALL,0.0759878419452887,0.431,0.5423728813559322,,45.7585674157915,-97.5986515199243,4743,5.65933310411235,30.3,19.1,17.699815352,20.81599,97.674418605,73.180076628,1.8,56862.0,27441.0,,112090.0,29441.0,10.5,19.5,22.6
SOUTH DAKOTA,MCCOOK,0.1460794844253491,0.462,0.6934673366834171,,43.6743070012343,-97.3684533398317,5616,9.78049653526887,36.3,26.8,10.36653924,18.18512,96.96969697,60.562180579,2.4,59913.0,28424.0,77.0,99229.0,30930.0,10.4,19.7,26.5
SOUTH DAKOTA,MCPHERSON,0.1042454812946616,0.386,0.7845206684256816,,45.7664142863328,-99.2214137569909,2252,1.9812730642054,30.8,25.6,13.916043703,82.44023,88.0,62.795698925,5.9,39850.0,25302.0,,87281.0,17327.0,18.8,29.5,16.4
SOUTH DAKOTA,MEADE,0.1001694197373994,0.269,0.7263574563290595,,44.5668225670802,-102.716869957701,26840,7.73276830722807,29.2,21.0,10.123520774,60.67528,82.208588957,71.414715256,1.5,59524.0,25884.0,300.0,99110.0,27349.0,9.0,13.6,24.0
SOUTH DAKOTA,MELLETTE,0.1280931586608442,0.025,0.5885797950219619,,43.5812802828466,-100.759988626362,2083,1.59337163828374,35.8,27.7,23.122765197,,82.142857143,35.565819861,9.1,32780.0,13934.0,52.0,68357.0,9441.0,46.2,14.9,31.2
SOUTH DAKOTA,MINER,0.1389891696750902,0.46,0.6635338345864662,,44.0219599603241,-97.6102049991806,2299,4.03170688002704,23.9,23.8,10.034013605,44.8833,96.666666667,58.874458874,4.2,50123.0,28242.0,,89132.0,25426.0,9.9,21.1,27.1
SOUTH DAKOTA,MINNEHAHA,0.1658796483270682,0.522,0.5372014872928459,,43.6741641114616,-96.7914805478562,182014,225.498776352852,32.3,19.4,8.7215838121,91.19057,87.637867647,71.084180349,3.7,60033.0,28337.0,1899.0,107434.0,27294.0,11.6,12.2,25.1
SOUTH DAKOTA,MOODY,0.1031021897810219,0.318,0.59018070235254,,44.0219715214061,-96.6708959119205,6445,12.4089178499894,36.5,30.4,15.610394466,30.39976,89.230769231,61.3018598,6.8,57392.0,27324.0,65.0,101481.0,26054.0,14.7,16.7,25.3
SOUTH DAKOTA,OGLALA LAKOTA,0.1508781829724201,0.027,0.082960413080895,,43.3356049587127,-102.551674084849,14263,6.81210626969789,39.5,26.6,16.8118672,34.8335,,44.539911308,28.1,31662.0,9286.0,374.0,69375.0,9630.0,53.9,6.3,37.8
SOUTH DAKOTA,PENNINGTON,0.1245880026367831,0.371,0.6242590536832625,,44.0037634510408,-102.823882798696,107298,38.643865722344,28.5,19.2,11.70835252,89.88478,79.713603819,68.696843016,4.8,58738.0,27964.0,1296.0,102472.0,25428.0,13.8,15.4,23.8
SOUTH DAKOTA,PERKINS,0.1256544502617801,0.253,0.8300124533001245,,45.4904777861739,-102.475689820889,3019,1.05174169317574,29.8,21.4,16.129032258,,96.875,69.120287253,4.0,55626.0,28576.0,,93017.0,22930.0,13.5,22.5,21.3
SOUTH DAKOTA,POTTER,0.1830004644681839,0.499,0.8010471204188482,,45.0645267637897,-99.9572498720179,2306,2.6778173406109,27.7,30.2,11.194968553,,92.857142857,69.543147208,0.9,54722.0,30294.0,,100184.0,27103.0,10.6,28.2,19.8
SOUTH DAKOTA,ROBERTS,0.1352703482778526,0.412,0.5512985343275907,,45.6295830348939,-96.9461134440307,10294,9.34927310580306,36.6,32.9,19.457794208,68.10664,84.042553191,59.264778937,7.2,44709.0,24426.0,148.0,95170.0,20500.0,20.6,18.3,28.3
SOUTH DAKOTA,SANBORN,0.148037542662116,0.493,0.7292965271593945,,44.0234269272413,-98.0913576950919,2349,4.12582428788195,39.4,29.4,12.645422357,,100.0,59.293680297,2.9,54874.0,31991.0,,99382.0,25678.0,8.6,20.2,18.5
SOUTH DAKOTA,SPINK,0.1334692597239648,0.475,0.6282616062351745,,44.9380282606877,-98.3462050754911,6539,4.34909043895518,40.4,30.0,10.937816488,31.20125,92.647058824,67.272727273,1.5,50590.0,29158.0,89.0,106214.0,29069.0,11.1,20.1,23.9
SOUTH DAKOTA,STANLEY,0.1142672692059393,0.455,0.7326100829610721,,44.4123143733008,-100.735925690504,2964,2.05201906575562,28.0,23.2,10.397680199,66.42312,94.871794872,63.195435093,1.3,69991.0,33470.0,,120591.0,36643.0,7.2,18.1,23.8
