state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty
NEW YORK,PUTNAM,2182,0.021949943666505715,239,1943,0.109532538955087,0.002404233059713504,0.51,99408,431.624213728438,0.049106435855,0.92976855547,0.69237391817,0.062,100887.0,41993.0,184460.0,45794.0,0.052000000000000005
NEW YORK,RENSSELAER,3185,0.01991135228402278,345,2840,0.108320251177394,0.002156802680686926,0.51,159959,245.169944497312,0.045349998838000005,0.8649144254300001,0.7141622422499999,0.068,71084.0,31529.0,122451.0,27847.0,0.124
NEW YORK,ROCKLAND,8305,0.025740604137093125,1141,7164,0.1373871161950632,0.003536427371513938,0.52,322642,1860.1615340059,0.0596700098,0.84544334975,0.63714802235,0.07,88960.0,35557.0,180325.0,33800.0,0.145
NEW YORK,SARATOGA,435,0.0019339435999804382,149,286,0.3425287356321839,0.0006624312560852536,0.53,224929,277.691560937837,0.037728248483,0.90919037199,0.77796040749,0.054000000000000006,83210.0,37583.0,142777.0,37124.0,0.064
NEW YORK,SCHENECTADY,818,0.005282702056895606,183,635,0.2237163814180929,0.0011818269882786013,0.53,154845,756.897489268449,0.048415312603,0.7783446712,0.67417637528,0.07400000000000001,63297.0,29212.0,119108.0,25665.0,0.12
NEW YORK,SCHOHARIE,43,0.001357880443363754,9,34,0.2093023255813953,0.0002842075346575299,0.51,31667,50.9264236001528,0.052225772098,0.82890855457,0.59722436392,0.10099999999999999,57757.0,25638.0,103445.0,23757.0,0.141
NEW YORK,ST. LAWRENCE,209,0.0018739520662787257,25,184,0.1196172248803827,0.0002241569457271203,0.52,111529,41.6267638340766,0.063237229631,0.8476374156200001,0.58890463657,0.1,49356.0,23313.0,95606.0,19892.0,0.192
NEW YORK,STEUBEN,224,0.002282197838025084,38,186,0.1696428571428571,0.00038715856180782674,0.51,98151,70.5831602987762,0.060887834105,0.8648867313899999,0.6135035512,0.076,54862.0,26830.0,97962.0,22328.0,0.151
NEW YORK,SUFFOLK,1958,0.0013069626801412426,1183,775,0.6041879468845761,0.0007896510983693004,0.51,1498130,1643.12828306093,0.054469207289,0.89560601592,0.67067068207,0.061,100075.0,38779.0,177498.0,40569.0,0.073
NEW YORK,SULLIVAN,795,0.010485636656203012,115,680,0.1446540880503144,0.0015167902081299955,0.48,75818,78.3133307614164,0.065353866869,0.78436657682,0.52881786188,0.10099999999999999,51985.0,27068.0,108911.0,22928.0,0.171
NEW YORK,TIOGA,104,0.0020947048278918004,16,88,0.1538461538461538,0.00032226228121412314,0.49,49649,95.7348738518481,0.047409579667999996,0.8692810457500001,0.61310248011,0.067,60309.0,29654.0,114959.0,25378.0,0.11
NEW YORK,TOMPKINS,147,0.001409828518816895,12,135,0.0816326530612244,0.00011508804235239959,0.54,104268,219.674016902124,0.053467000835,0.8273542600899999,0.81354493762,0.054000000000000006,57383.0,28888.0,118351.0,21284.0,0.201
NEW YORK,ULSTER,83,0.00045982105758843246,30,53,0.3614457831325301,0.0001662003822608792,0.48,180505,160.5579959119,0.067961514641,0.8621064060800001,0.63938493224,0.085,63073.0,31760.0,124393.0,25409.0,0.13
NEW YORK,WARREN,110,0.0016946280291476022,18,92,0.1636363636363636,0.0002773027684059712,0.52,64911,74.8473857000472,0.052097375307,0.8844621513900001,0.66011255471,0.06,56694.0,31652.0,111270.0,26462.0,0.111
NEW YORK,WASHINGTON,154,0.0024653806131433604,64,90,0.4155844155844156,0.0010245737613063315,0.46,62465,75.1533635533905,0.055477009433,0.7956521739100001,0.55048418772,0.081,55913.0,25200.0,100270.0,24141.0,0.129
NEW YORK,WAYNE,28,0.0003047652219343884,8,20,0.2857142857142857,8.707577769553955e-05,0.51,91874,152.153069354033,0.047809952055,0.8719931271500001,0.64357821089,0.07,61118.0,26209.0,103229.0,26694.0,0.11900000000000001
NEW YORK,WESTCHESTER,9940,0.010255574276048281,4113,5827,0.4137826961770623,0.004243579174787382,0.51,969229,2251.32021757012,0.069293390262,0.89554779181,0.71893479755,0.071,94521.0,49938.0,205341.0,33198.0,0.098
NEW YORK,WYOMING,67,0.0016246756710880477,7,60,0.1044776119402985,0.0001697422342927811,0.51,41239,69.5722073542507,0.045330855512,0.93805309735,0.55188174657,0.071,57709.0,24610.0,98805.0,25474.0,0.115
NEW YORK,YATES,33,0.0013144268302397832,4,29,0.1212121212121212,0.0001593244642714889,0.52,25106,74.2467811908939,0.0838794926,0.78504672897,0.5088602497,0.07200000000000001,51089.0,26001.0,105557.0,23364.0,0.139
NORTH CAROLINA,ALAMANCE,14394,0.09204972757271122,1030,13364,0.0715575934417118,0.006586856982068401,0.52,156372,369.306711669068,0.1414382019,0.813,0.61246310775,0.069,50480.0,23989.0,95744.0,20379.0,0.185
NORTH CAROLINA,ALEXANDER,2054,0.05519873155787267,187,1867,0.0910418695228821,0.005025395716320443,0.42,37211,143.127522635647,0.13410741221,0.851,0.44341372913,0.084,49138.0,20567.0,88673.0,19355.0,0.174
NORTH CAROLINA,ANSON,2100,0.08113433527798168,157,1943,0.0747619047619047,0.006065757446972917,0.45,25883,48.7014976470622,0.13082773063,0.8370000000000001,0.46353705343999996,0.14400000000000002,38023.0,17548.0,80850.0,16083.0,0.228
NORTH CAROLINA,ASHE,1516,0.056164789567279196,40,1476,0.0263852242744063,0.0014819205690574985,0.52,26992,63.5015380029331,0.15730169018,0.868,0.59764625618,0.076,41864.0,22343.0,80641.0,17853.0,0.19899999999999998
NORTH CAROLINA,BEAUFORT,3725,0.07839959590006945,235,3490,0.0630872483221476,0.004946014774903711,0.53,47513,57.105780596359,0.1393614934,0.8290000000000001,0.5840523962999999,0.099,46411.0,23716.0,90933.0,16982.0,0.175
NORTH CAROLINA,BLADEN,2744,0.07964242177976433,224,2520,0.0816326530612244,0.00650142218610321,0.3,34454,39.3826578321315,0.16720442498000002,0.895,0.50419300735,0.09,36976.0,19510.0,69817.0,13784.0,0.281
NORTH CAROLINA,BRUNSWICK,7552,0.06337324930559635,316,7236,0.041843220338983,0.0026517408342913726,0.58,119167,140.259119738945,0.13519080418999999,0.843,0.61930581228,0.09699999999999999,60163.0,28694.0,101259.0,23589.0,0.152
NORTH CAROLINA,BUNCOMBE,11303,0.045191754094165815,576,10727,0.0509599221445633,0.0023029682702149436,0.53,250112,381.042553460079,0.13506175521,0.8804844290699999,0.71609553177,0.06,53960.0,28087.0,101897.0,22996.0,0.14800000000000002
NORTH CAROLINA,BURKE,4434,0.049774365191621206,196,4238,0.0442038791159224,0.0022002200220022,0.53,89082,175.966017082996,0.14698929815,0.885,0.51369370234,0.10800000000000001,44946.0,20775.0,81882.0,18680.0,0.19899999999999998
NORTH CAROLINA,CABARRUS,10974,0.05706826975080085,731,10243,0.0666119919810461,0.0038014311270125225,0.51,192296,532.32451006523,0.1042423568,0.88837804878,0.71574475944,0.079,69297.0,27728.0,120434.0,29103.0,0.11699999999999999
NORTH CAROLINA,CALDWELL,4927,0.060362887911495536,202,4725,0.0409985792571544,0.00247479264423018,0.53,81623,172.970039177192,0.13919436361,0.885,0.53019599511,0.105,43328.0,20587.0,81806.0,17766.0,0.17600000000000002
NORTH CAROLINA,CARTERET,2310,0.03370442242876111,85,2225,0.0367965367965368,0.0012402060201059282,0.49,68537,135.014386020864,0.12679847408,0.852,0.71121444939,0.092,55052.0,29349.0,101224.0,23421.0,0.131
NORTH CAROLINA,CASWELL,1465,0.06343639040443405,105,1360,0.0716723549488054,0.0045466354897375945,0.48,23094,54.2921000625082,0.12946133012,0.843,0.52352941176,0.10400000000000001,45517.0,20235.0,82409.0,17946.0,0.221
NORTH CAROLINA,CATAWBA,12003,0.07720907494484147,855,11148,0.071232191952012,0.005499771646908228,0.55,155461,387.32417536216,0.13201780922,0.91607913669,0.5948849104899999,0.079,53738.0,24220.0,96213.0,22070.0,0.159
NORTH CAROLINA,CHATHAM,2255,0.0327866468929018,209,2046,0.0926829268292682,0.003038762394951874,0.59,68778,100.925243403391,0.14248399676,0.8590000000000001,0.65367305961,0.078,73703.0,35109.0,135772.0,24842.0,0.136
NORTH CAROLINA,CHEROKEE,1435,0.052706971277455376,104,1331,0.0724738675958188,0.003819878057738926,0.43,27226,59.7888337135912,0.13992897007,0.924,0.61463693539,0.077,41262.0,19285.0,78072.0,18322.0,0.195
NORTH CAROLINA,CLEVELAND,6551,0.0674574979662867,636,5915,0.0970844145931918,0.006549071699978376,0.5,97113,209.251550199322,0.11926226332,0.88,0.54900064475,0.122,42728.0,20677.0,80270.0,16153.0,0.20800000000000002
NORTH CAROLINA,COLUMBUS,4764,0.08355695869508024,424,4340,0.0890008396305625,0.007436639480838376,0.46,57015,60.8154914702854,0.14764652582,0.84021893491,0.52527521905,0.085,36862.0,21133.0,77474.0,14791.0,0.23
NORTH CAROLINA,CRAVEN,6019,0.057769459641040403,688,5331,0.1143047017777039,0.0066033208561282275,0.57,104190,147.432548142355,0.1157980023,0.862,0.6633391664,0.099,50748.0,25230.0,95986.0,22855.0,0.152
NORTH CAROLINA,CUMBERLAND,20565,0.06311360448807854,1416,19149,0.0688548504741064,0.004345677799908544,0.39,325841,499.361480888948,0.10775223291,0.82,0.7206144790800001,0.114,46779.0,23148.0,88663.0,20467.0,0.17600000000000002
NORTH CAROLINA,CURRITUCK,372,0.014961389961389961,42,330,0.1129032258064516,0.0016891891891891893,0.47,24864,94.9233327557746,0.12808126411,0.867,0.6959712934300001,0.062,64426.0,28202.0,112079.0,30031.0,0.1
NORTH CAROLINA,DARE,1691,0.04805752124364112,71,1620,0.041986989946777,0.002017790661323784,0.48,35187,91.8206228854362,0.13009980739,0.914,0.68824882004,0.059000000000000004,64768.0,29746.0,106346.0,28682.0,0.08199999999999999
NORTH CAROLINA,DAVIDSON,6428,0.03918126516232064,557,5871,0.0866521468574984,0.003395140742907996,0.52,164058,296.57957799578,0.12939621044000002,0.87110560238,0.57250504946,0.1,47758.0,23146.0,90992.0,21553.0,0.162
NORTH CAROLINA,DAVIE,2292,0.055138568129330254,149,2143,0.0650087260034904,0.003584488067744419,0.57,41568,157.636524205147,0.12516668148,0.873,0.59640651319,0.064,60801.0,28178.0,105940.0,25725.0,0.139
NORTH CAROLINA,DUPLIN,5815,0.09835760558853876,378,5437,0.0650042992261392,0.006393667224843964,0.43,59121,72.5645076340437,0.19565080232999998,0.813,0.44356005789,0.105,42725.0,17960.0,76182.0,15878.0,0.276
NORTH CAROLINA,DURHAM,19403,0.0658581620946446,818,18585,0.0421584291089006,0.0027764766579095644,0.58,294618,1028.74033393062,0.13419437645,0.815,0.74068874975,0.063,59329.0,31473.0,120754.0,24999.0,0.174
NORTH CAROLINA,EDGECOMBE,3373,0.06169858603596188,391,2982,0.1159205455084494,0.007152133750388703,0.53,54669,108.162952605471,0.12074065168,0.773,0.48784736623999997,0.125,38818.0,18009.0,74727.0,14325.0,0.257
NORTH CAROLINA,FORSYTH,17257,0.047319511586521194,1779,15478,0.1030886017268354,0.004878102283851261,0.52,364691,894.360831120811,0.1293458297,0.8440000000000001,0.6682723117,0.084,50112.0,27593.0,102247.0,20833.0,0.195
NORTH CAROLINA,FRANKLIN,1720,0.02730635507787074,99,1621,0.0575581395348837,0.0015717029957611646,0.54,62989,128.091053542452,0.1439685819,0.86,0.60396166134,0.08199999999999999,57710.0,22394.0,100538.0,22750.0,0.163
NORTH CAROLINA,GASTON,15576,0.07355739942291255,1937,13639,0.1243579866461222,0.009147450095158037,0.51,211753,594.856610176101,0.11996370038,0.856,0.60533771225,0.09699999999999999,52798.0,23710.0,96755.0,20746.0,0.172
NORTH CAROLINA,GRANVILLE,3804,0.0652028590528102,266,3538,0.0699263932702418,0.004559400764470955,0.5,58341,109.665530238667,0.11549356687,0.813,0.58718330849,0.069,58956.0,23563.0,103431.0,23378.0,0.165
NORTH CAROLINA,GREENE,1436,0.06760510333788428,104,1332,0.0724233983286908,0.004896191328091898,0.5,21241,79.632154417972,0.18835866462999998,0.9490000000000001,0.44767244309,0.105,43591.0,18682.0,76527.0,17510.0,0.243
NORTH CAROLINA,GUILFORD,23584,0.04607914969276008,1674,21910,0.0709803256445047,0.0032707130506139915,0.54,511815,792.567186434443,0.11850656472000001,0.894,0.70574699251,0.076,52166.0,27531.0,105076.0,22034.0,0.17600000000000002
NORTH CAROLINA,HALIFAX,2738,0.051807981229540764,411,2327,0.1501095690284879,0.007776873734602357,0.48,52849,73.0228472188965,0.13501830757,0.75473476703,0.466282823,0.11599999999999999,36760.0,20134.0,74094.0,13656.0,0.268
NORTH CAROLINA,HARNETT,8694,0.06866213868267257,757,7937,0.0870715435932827,0.005978518401516348,0.48,126620,212.802047450865,0.13047446064,0.862,0.63769444299,0.1,51225.0,21214.0,95123.0,21843.0,0.183
NORTH CAROLINA,HAYWOOD,2668,0.04478238246303103,134,2534,0.0502248875562218,0.0022491901237054568,0.49,59577,107.623384421641,0.12025261324,0.853,0.65627359203,0.06,47183.0,26483.0,93957.0,20305.0,0.16699999999999998
NORTH CAROLINA,HENDERSON,6437,0.05804066543438078,300,6137,0.0466055615970172,0.002705017808033903,0.51,110905,297.280978759863,0.15206530726,0.914,0.67694082743,0.047,54012.0,26534.0,99985.0,24238.0,0.133
NORTH CAROLINA,HERTFORD,1048,0.04315421041795347,146,902,0.1393129770992366,0.006011941527691991,0.46,24285,68.7644652790363,0.11943752225000001,0.855,0.52646951442,0.11800000000000001,38216.0,17650.0,73486.0,13905.0,0.244
NORTH CAROLINA,HOKE,1306,0.025186585154185873,118,1188,0.0903522205206738,0.002275663896013731,0.4,51853,132.919076670129,0.15802231788,0.8170000000000001,0.6413920258100001,0.11599999999999999,47892.0,18715.0,90473.0,20537.0,0.22899999999999998
NORTH CAROLINA,IREDELL,7625,0.045524290567366996,430,7195,0.0563934426229508,0.0025672714680613517,0.51,167493,291.700854533921,0.11525089618,0.89292083868,0.66441595106,0.086,60044.0,28268.0,113074.0,26480.0,0.133
NORTH CAROLINA,JACKSON,2100,0.05093749242001601,110,1990,0.0523809523809523,0.0026681543648579813,0.48,41227,83.9857112084572,0.18161615511,0.92,0.66857592093,0.051,44502.0,21903.0,86663.0,17536.0,0.231
NORTH CAROLINA,JOHNSTON,13663,0.07500754851637342,673,12990,0.0492571177633023,0.00369465565040762,0.53,182155,230.213344713216,0.14008850548,0.9179999999999999,0.62772912787,0.076,60296.0,23171.0,106140.0,25587.0,0.146
NORTH CAROLINA,LEE,4594,0.07715821296607323,287,4307,0.0624727905964301,0.004820288881424253,0.51,59540,233.443135884154,0.15026010404,0.89,0.58661127119,0.094,48984.0,22389.0,94004.0,20920.0,0.183
NORTH CAROLINA,LENOIR,3863,0.06621188488764719,469,3394,0.1214082319440849,0.00803866787789452,0.49,58343,146.191320885862,0.13460040505,0.846,0.5248204808,0.125,40433.0,20773.0,76777.0,16428.0,0.221
NORTH CAROLINA,LINCOLN,6360,0.07971623027461991,431,5929,0.0677672955974842,0.005402153340937292,0.55,79783,269.663482661894,0.12654694746,0.899,0.57767316745,0.08900000000000001,62963.0,26352.0,105408.0,23356.0,0.151
NORTH CAROLINA,MACON,2284,0.06719425730340384,116,2168,0.0507880910683012,0.0034126680591921392,0.47,33991,65.9271250849118,0.15590876001,0.912,0.59042089985,0.057999999999999996,46426.0,25195.0,86166.0,20030.0,0.184
NORTH CAROLINA,MADISON,1259,0.05958353052531945,59,1200,0.0468625893566322,0.002792238523426408,0.43,21130,46.9957740349272,0.12606611467,0.866,0.61793949651,0.07200000000000001,44693.0,22278.0,86596.0,18800.0,0.166
NORTH CAROLINA,MARTIN,1370,0.05827307528711187,222,1148,0.1620437956204379,0.00944279030199915,0.49,23510,51.5090446945054,0.10936604379,0.695,0.6248172132900001,0.131,43569.0,21149.0,77420.0,16543.0,0.20199999999999999
NORTH CAROLINA,MCDOWELL,3919,0.08706373714260325,143,3776,0.0364889002296504,0.0031768600182169597,0.4,45013,102.312990182759,0.128872719,0.852,0.57781073315,0.098,43972.0,19233.0,80775.0,19858.0,0.2
NORTH CAROLINA,MECKLENBURG,60968,0.06025851622990905,2493,58475,0.0408903031098281,0.0024639889935894775,0.52,1011774,1932.34452483311,0.12728297371,0.851,0.76072885992,0.079,64509.0,34091.0,130836.0,28277.0,0.142
NORTH CAROLINA,MONTGOMERY,2761,0.10049135577797998,242,2519,0.0876494023904382,0.00880800727934486,0.48,27475,55.8975383232422,0.16304920703,0.8959999999999999,0.44409212283000005,0.08800000000000001,47757.0,20007.0,80326.0,17980.0,0.21899999999999997
NORTH CAROLINA,MOORE,4733,0.050854195766627266,522,4211,0.1102894570040143,0.005608681637477167,0.57,93070,133.400872413075,0.11863239088000001,0.894,0.7159101371900001,0.073,59471.0,29679.0,111811.0,23246.0,0.146
NORTH CAROLINA,NASH,6170,0.06537055676219738,660,5510,0.1069692058346839,0.006992636541823383,0.55,94385,174.643989684917,0.12301344336,0.828,0.57125715341,0.095,50122.0,24106.0,97839.0,19144.0,0.174
NORTH CAROLINA,NEW HANOVER,11223,0.0518551032666451,405,10818,0.0360866078588612,0.0018712747770641778,0.57,216430,1127.90329844994,0.12258971246,0.86,0.75310340085,0.077,53419.0,30375.0,109524.0,21085.0,0.177
NORTH CAROLINA,ONSLOW,14816,0.0797609754784528,525,14291,0.0354346652267818,0.002826303464240532,0.42,185755,243.754462885773,0.087948617186,0.889,0.7011955778,0.11800000000000001,50531.0,22590.0,88036.0,25007.0,0.139
NORTH CAROLINA,ORANGE,6900,0.04935375195805646,297,6603,0.0430434782608695,0.002124357149498952,0.61,139807,351.686902810432,0.10531994427000001,0.88392602206,0.8056646264,0.059000000000000004,71920.0,37103.0,157038.0,28037.0,0.145
NORTH CAROLINA,PASQUOTANK,1705,0.04272219298905009,141,1564,0.0826979472140762,0.0035330376606780424,0.44,39909,175.903649291966,0.12218815556,0.8270000000000001,0.61279696546,0.085,46355.0,22549.0,94266.0,19228.0,0.174
NORTH CAROLINA,PENDER,1863,0.033056531459597575,163,1700,0.0874932903918411,0.002892224706341602,0.48,56358,64.6830130383363,0.13716409725,0.895,0.5990586221699999,0.099,54900.0,24031.0,106958.0,21013.0,0.187
NORTH CAROLINA,PERSON,2504,0.06388406980304112,118,2386,0.0471246006389776,0.003010511276660884,0.56,39196,99.9046006513002,0.11674001836,0.873,0.61065844528,0.131,50149.0,22049.0,91341.0,20372.0,0.185
NORTH CAROLINA,PITT,8571,0.048935198401370256,465,8106,0.0542527126356317,0.002654867256637168,0.51,175150,268.484527395582,0.10792705371,0.847,0.7282464371099999,0.115,43303.0,24066.0,95277.0,16773.0,0.245
NORTH CAROLINA,POLK,1132,0.05569769730368038,67,1065,0.0591872791519434,0.003296595158433379,0.44,20324,85.4748374486907,0.1428370193,0.92,0.62992125984,0.078,50467.0,28175.0,91375.0,24394.0,0.145
NORTH CAROLINA,RANDOLPH,12361,0.08669032457149269,544,11817,0.0440093843540166,0.0038151878138412768,0.54,142588,182.265360067868,0.15014541206,0.9014037448800001,0.54224188791,0.07,48372.0,21731.0,87240.0,20717.0,0.16899999999999998
NORTH CAROLINA,RICHMOND,3872,0.0847079413695034,329,3543,0.0849690082644628,0.007197549770290965,0.43,45710,96.4394051527798,0.14638547423,0.81,0.49618746513,0.11599999999999999,38514.0,19411.0,75710.0,14728.0,0.258
NORTH CAROLINA,ROBESON,10203,0.07581589585067174,677,9526,0.0663530334215426,0.0050306146712638215,0.38,134576,141.956287820134,0.1859677061,0.861,0.4690005749,0.10800000000000001,35407.0,16221.0,72083.0,13071.0,0.308
NORTH CAROLINA,ROCKINGHAM,5908,0.06428866787090035,468,5440,0.0792146242383209,0.005092602668175586,0.53,91898,162.470298916061,0.12958618488,0.857,0.53691766774,0.095,41869.0,21298.0,85376.0,18035.0,0.19399999999999998
NORTH CAROLINA,ROWAN,8269,0.05962045942867031,624,7645,0.0754625710484943,0.00449911315557991,0.49,138694,271.163252932459,0.13771683492,0.845,0.5619864237200001,0.106,46864.0,22463.0,91247.0,20748.0,0.18
NORTH CAROLINA,RUTHERFORD,3592,0.053852266082967275,295,3297,0.0821269487750556,0.004422722298016522,0.49,66701,117.973556642676,0.13597860008999998,0.841,0.54120498615,0.10099999999999999,42831.0,19688.0,77824.0,16850.0,0.193
NORTH CAROLINA,SAMPSON,6954,0.10914570024955661,451,6503,0.0648547598504457,0.007078618178393735,0.48,63713,67.3711310074389,0.18698821551999997,0.8346881028900001,0.49187779932,0.094,42807.0,19871.0,78935.0,16971.0,0.242
NORTH CAROLINA,SCOTLAND,3293,0.09221248354848646,281,3012,0.0853325235347707,0.007868723922600879,0.43,35711,111.979495406906,0.14187564411,0.871,0.49970605526,0.134,36730.0,16192.0,74212.0,13086.0,0.315
NORTH CAROLINA,STANLY,3330,0.05494142880712754,259,3071,0.0777777777777777,0.004273222240554364,0.49,60610,153.394348116842,0.12923807557,0.887,0.5551939058199999,0.10300000000000001,51491.0,22103.0,93957.0,22721.0,0.171
NORTH CAROLINA,STOKES,2979,0.06412933502680128,173,2806,0.0580731789191003,0.0037241943469743613,0.48,46453,103.457131741348,0.13291787841,0.833,0.5162601626,0.075,50826.0,22013.0,85482.0,19389.0,0.154
NORTH CAROLINA,SURRY,5543,0.0761746396031168,294,5249,0.0530398701064405,0.0040402929899542375,0.5,72767,136.327890450232,0.1469812145,0.91355032823,0.55501790988,0.061,46342.0,21411.0,84845.0,16821.0,0.179
NORTH CAROLINA,TRANSYLVANIA,1689,0.05108583872723973,90,1599,0.0532859680284191,0.002722158369124675,0.52,33062,87.3551060264691,0.15309446254,0.857,0.58550770198,0.067,51398.0,25394.0,88227.0,23147.0,0.14400000000000002
